,Make,Model,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Total.Passengers
6320,SLINGSBY,T67M260,2.0,0.0,0.0,0.0,2.0
6321,SLIP STREAM,GENESIS,1.0,0.0,0.0,0.0,1.0
6322,SLIPSTREAM,REVELATION,0.0,0.0,0.0,2.0,2.0
6323,SLOAN ROGER D,VANSRV7A,0.0,0.0,0.0,2.0,2.0
6324,SMILEY JAMES E,RAGWINGRW-6,0.0,1.0,0.0,0.0,1.0
6325,SMITH,AEROSTAR,0.0,1.0,0.0,0.0,1.0
6326,SMITH,AEROSTAR600,4.0,0.0,2.0,0.0,6.0
6327,SMITH,AEROSTAR600A,0.0,0.0,0.0,3.0,3.0
6328,SMITH,AEROSTAR601,1.0,0.0,0.0,8.0,9.0
6329,SMITH,AEROSTAR601P,6.0,4.0,0.0,3.0,13.0
6330,SMITH,HORNET,1.0,0.0,0.0,0.0,1.0
6331,SMITH,MINIPLANE,1.0,0.0,0.0,1.0,2.0
6332,SMITH,MINIPLANEDSA-1,1.0,0.0,0.0,0.0,1.0
6333,SMITH,PA18REPLICA,0.0,1.0,0.0,0.0,1.0
6334,SMITH,S-51D,0.0,0.0,0.0,1.0,1.0
6335,SMITH,STEENSKYBOLT,0.0,1.0,0.0,0.0,1.0
6336,SMITH,STEWARTS51D,0.0,0.0,1.0,0.0,1.0
6337,SMITH,ZODIAC601XL,0.0,0.0,0.0,1.0,1.0
6338,SMITH AEROSTAR,600,3.0,0.0,0.0,1.0,4.0
6339,SMITH AEROSTAR,601P,0.0,0.0,1.0,0.0,1.0
6340,SMITH ALBERT F,CHALLENGERTWO,0.0,1.0,0.0,1.0,2.0
6341,SMITH ALLEN,STORCH,0.0,0.0,0.0,1.0,1.0
6342,SMITH BRET B,SEAREY,2.0,0.0,0.0,0.0,2.0
6343,SMITH CAPELLA,FW2R,0.0,1.0,0.0,0.0,1.0
6344,SMITH DOUGLAS J.,SONEX,0.0,1.0,0.0,0.0,1.0
6345,SMITH EDWARD I,LANCAIRIV-P,0.0,0.0,0.0,2.0,2.0
6346,SMITH MINIPLANE,BK-1,0.0,0.0,0.0,1.0,1.0
6347,SMITH MINIPLANE,DSA-1,0.0,2.0,0.0,1.0,3.0
6348,SMITH MINIPLANE,DSA-4,0.0,0.0,0.0,1.0,1.0
6349,SMITH MINIPLANE,MINI,0.0,0.0,0.0,1.0,1.0
6350,SMITH VILAS,KITFOX,0.0,0.0,0.0,1.0,1.0
6351,SMITH WYLIE JAY,KITFOXII,0.0,0.0,0.0,1.0,1.0
6352,"SMITH, TED AEROSTAR",601P,0.0,0.0,6.0,1.0,7.0
6353,"SMITH, TED AEROSTAR",AEROSTAR601,0.0,0.0,0.0,1.0,1.0
6354,SMITHWICK/TREIDEL,TUKAN,0.0,0.0,2.0,0.0,2.0
6355,SMYSOR KEVIN,VELOCITY,1.0,0.0,0.0,0.0,1.0
6356,SMYTH,SIDEWINDER,0.0,0.0,0.0,1.0,1.0
6357,SMYTH SIDEWINDER,TD,1.0,0.0,0.0,0.0,1.0
6358,SMYTHE DONALD F,KITFOXCLASSICIV,0.0,0.0,1.0,1.0,2.0
6359,SNELLING,ZODIAC,0.0,0.0,0.0,2.0,2.0
6360,SNOW,600,0.0,0.0,0.0,1.0,1.0
6361,SNOW,600-S2C,0.0,0.0,0.0,1.0,1.0
6362,SNOW,AT-301,0.0,0.0,0.0,1.0,1.0
6363,SNOW,AT-301A,0.0,0.0,0.0,1.0,1.0
6364,SNOW,QUICKIE2,0.0,0.0,0.0,1.0,1.0
6365,SNOW,ROCKETF1,1.0,0.0,0.0,0.0,1.0
6366,SNOW,S-2C,0.0,0.0,0.0,1.0,1.0
6367,SNOW,S2C,1.0,0.0,0.0,0.0,1.0
6368,SNYDER TODD W,TITANTORNADO1,0.0,0.0,1.0,0.0,1.0
6369,SOCATA,MS894A,0.0,3.0,0.0,0.0,3.0
6370,SOCATA,RALLYE235E,1.0,0.0,0.0,0.0,1.0
6371,SOCATA,TAMPICOTB9,0.0,0.0,0.0,1.0,1.0
6372,SOCATA,TB-20,1.0,0.0,0.0,0.0,1.0
6373,SOCATA,TB-20TRINIDAD,3.0,0.0,1.0,0.0,4.0
6374,SOCATA,TB10,6.0,0.0,6.0,4.0,16.0
6375,SOCATA,TB10-NOSERIES,0.0,0.0,0.0,1.0,1.0
6376,SOCATA,TB20,8.0,0.0,0.0,1.0,9.0
6377,SOCATA,TB200,0.0,0.0,0.0,7.0,7.0
6378,SOCATA,TB20TRINIDAD,2.0,0.0,0.0,1.0,3.0
6379,SOCATA,TB21,5.0,0.0,0.0,2.0,7.0
6380,SOCATA,TB21-TC,0.0,0.0,0.0,1.0,1.0
6381,SOCATA,TB30EPSILON,0.0,0.0,1.0,0.0,1.0
6382,SOCATA,TB9,2.0,1.0,0.0,3.0,6.0
6383,SOCATA,TB9TAMPI,0.0,0.0,0.0,2.0,2.0
6384,SOCATA,TBM,0.0,0.0,0.0,5.0,5.0
6385,SOCATA,TBM-700,3.0,0.0,0.0,0.0,3.0
6386,SOCATA,TBM-700C2,0.0,0.0,0.0,5.0,5.0
6387,SOCATA,TBM-850,0.0,0.0,1.0,3.0,4.0
6388,SOCATA,TBM700,40.0,6.0,8.0,34.0,88.0
6389,SOCATA,TBM700(850),1.0,2.0,0.0,0.0,3.0
6390,SOCATA,TBM700B,1.0,0.0,0.0,0.0,1.0
6391,SOCATA,TBM850,0.0,0.0,0.0,2.0,2.0
6392,SOCATA-GROUPE AEROSPATIALE,TB20,3.0,0.0,0.0,0.0,3.0
6393,SOFTEX INVEST LLC,V-24L,0.0,0.0,2.0,0.0,2.0
6394,SOKO,GALEBG2,0.0,0.0,1.0,0.0,1.0
6395,SOMERTON DAVID J,JA30SUPERSTOL,0.0,0.0,0.0,1.0,1.0
6396,SONERAI,II,0.0,0.0,0.0,2.0,2.0
6397,SONERAL,L2,0.0,1.0,0.0,0.0,1.0
6398,SONEX,ONEX,0.0,0.0,0.0,1.0,1.0
6399,SONEX,SONEX,0.0,2.0,0.0,0.0,2.0
6400,SONEX,SONEXTRIGEAR,1.0,0.0,0.0,0.0,1.0
6401,SONEX,TAILWHEEL,1.0,0.0,0.0,0.0,1.0
6402,SONEX,WAIEX,0.0,0.0,0.0,1.0,1.0
6403,SONEX,WAIEXB,0.0,0.0,0.0,1.0,1.0
6404,SONEX / JOHN D. MCCARTER,WAIEX,0.0,0.0,1.0,0.0,1.0
6405,SONEX AIRCRAFT,SONEX,0.0,0.0,1.0,0.0,1.0
6406,SONEX AIRCRAFT,WAIEX,1.0,0.0,0.0,0.0,1.0
6407,SONEX AIRCRAFT,XENOS,3.0,0.0,0.0,0.0,3.0
6408,SONEX LIMITED,WAIEX,0.0,0.0,2.0,0.0,2.0
6409,SONS MUSTANG,II,2.0,0.0,0.0,0.0,2.0
6410,SORENSEN,SPRINTMXII,1.0,0.0,0.0,0.0,1.0
6411,SORENSEN DANNY,PITTSS1S,0.0,0.0,0.0,1.0,1.0
6412,SORENSEN DANNY S,BF92,0.0,0.0,0.0,1.0,1.0
6413,SORENSON,LIGHTNING,2.0,0.0,0.0,0.0,2.0
6414,SORREL,SNS8,0.0,0.0,1.0,0.0,1.0
6415,SORRELL,SORRELLSNS7,0.0,0.0,0.0,2.0,2.0
6416,SORRELL AIRCRAFT,SKYBOLT,0.0,0.0,2.0,0.0,2.0
6417,SOUTHERLAND,FREEBIRDLITESPORTU,1.0,0.0,0.0,0.0,1.0
6418,SOUTHERN AIRMOTIVE CORP SAC,SAC,0.0,0.0,0.0,1.0,1.0
6419,SOUTHERN AIRMOTIVE CORP.,SAC,0.0,0.0,0.0,1.0,1.0
6420,SPACKMAN,AVIDFLYER,0.0,0.0,0.0,1.0,1.0
6421,SPANI WAYNE M,STARDUSTERTOOSA300,0.0,0.0,0.0,3.0,3.0
6422,SPARKS RALPH A,RV8,0.0,0.0,0.0,2.0,2.0
6423,SPARTAN,7W,0.0,0.0,0.0,2.0,2.0
6424,SPAULDING,TAILWINDW-8,0.0,0.0,0.0,1.0,1.0
6425,SPAULDING ERROL,RANSS7COURIER,0.0,0.0,1.0,1.0,2.0
6426,SPAUR CHARLES,VANSRV-6,0.0,1.0,0.0,1.0,2.0
6427,SPECTRUM,RX550,0.0,1.0,0.0,0.0,1.0
6428,SPERLING RICHARD G,LANCAIR360,1.0,0.0,0.0,0.0,1.0
6429,SPEZIO,SPORTDAL-1,1.0,1.0,0.0,0.0,2.0
6430,SPINK ROBERT M,PIETENPOLAIRCAMPER,0.0,0.0,0.0,1.0,1.0
6431,SPITFIRE,MK26,0.0,0.0,0.0,1.0,1.0
6432,SPITTLER,RANSS-16,0.0,0.0,0.0,2.0,2.0
6433,SPORT FLIGHT,TALONXP,0.0,0.0,1.0,1.0,2.0
6434,SPORT PLANE DYNAMICS LLC,LIGHTNING,0.0,1.0,0.0,3.0,4.0
6435,SQUEGLIA R/WHEELER W,HUMMELBIRD,0.0,0.0,0.0,1.0,1.0
6436,SQUIER,PAUPERII,0.0,0.0,1.0,0.0,1.0
6437,ST CLAIR,LANCAIR360,0.0,0.0,2.0,0.0,2.0
6438,ST CLAIR DAVID L,TANGO2,0.0,1.0,0.0,1.0,2.0
6439,STAFFORD WAYNE H,GLASTAR,0.0,0.0,0.0,1.0,1.0
6440,STAMPE,SV-4C,0.0,0.0,0.0,2.0,2.0
6441,STAMPE RENARD,SV4B,0.0,1.0,1.0,0.0,2.0
6442,STAMPER,RV-10,1.0,0.0,0.0,0.0,1.0
6443,STAMSTA,WITTMANTAILWINDW10,0.0,0.0,0.0,1.0,1.0
6444,STANLEY,LANCAIR,0.0,0.0,0.0,3.0,3.0
6445,STANLEY ARTHUR FREEMAN,ZODIAC601XL,0.0,0.0,0.0,1.0,1.0
6446,STANLEY B E,MURPHYREBEL,0.0,1.0,0.0,0.0,1.0
6447,STANLEY ERNIE SIGURD,KOLBMARK,1.0,0.0,0.0,0.0,1.0
6448,"STANLEY, DAVEY L",PULSARIII,0.0,0.0,0.0,1.0,1.0
6449,STANTON,DR-1,0.0,0.0,1.0,0.0,1.0
6450,STANTON,GLASTAR,0.0,0.0,0.0,1.0,1.0
6451,STARDUSTER,II,3.0,0.0,0.0,0.0,3.0
6452,STARDUSTER,SA300,0.0,0.0,0.0,1.0,1.0
6453,STARDUSTER,TOOSA300,1.0,0.0,0.0,0.0,1.0
6454,STARDUSTER II,SA-300,0.0,0.0,0.0,4.0,4.0
6455,STARFIRE,JRF,1.0,0.0,0.0,0.0,1.0
6456,STARKE,KR-2,0.0,0.0,0.0,1.0,1.0
6457,STAUDACHER AIRCRAFT INC,S300,0.0,0.0,0.0,1.0,1.0
6458,STAUDACHER HYDROPLANES,S300X,0.0,0.0,0.0,1.0,1.0
6459,STAUDACHER JON,S600F,0.0,1.0,1.0,0.0,2.0
6460,STEARMAN,4E,0.0,0.0,0.0,1.0,1.0
6461,STEARMAN,A75,0.0,0.0,0.0,2.0,2.0
6462,STEARMAN,A75N1(PT17),0.0,4.0,0.0,5.0,9.0
6463,STEARMAN,B75,0.0,2.0,0.0,2.0,4.0
6464,STEARMAN,B75N1,0.0,1.0,0.0,2.0,3.0
6465,STEARMAN,E75,0.0,1.0,1.0,1.0,3.0
6466,STEARMAN,N2S3,0.0,0.0,0.0,1.0,1.0
6467,STEARMAN AIRCRAFT,4E,0.0,0.0,0.0,3.0,3.0
6468,STEARMAN AIRCRAFT,C3-B,0.0,0.0,0.0,5.0,5.0
6469,STEARMAN AIRCRAFT,M-2,0.0,1.0,0.0,0.0,1.0
6470,STEEL/VANS,RV6,0.0,0.0,1.0,0.0,1.0
6471,STEELE,ACROSPORTII,0.0,1.0,0.0,1.0,2.0
6472,STEELE  JOHN J,ACROSPORT,0.0,0.0,0.0,2.0,2.0
6473,STEELE RALPH BRUCE,STEENSKYBOLT,0.0,0.0,0.0,1.0,1.0
6474,STEELE SAMUEL D,RV-4,2.0,0.0,0.0,0.0,2.0
6475,STEEN,SKYBOLT,4.0,0.0,1.0,4.0,9.0
6476,STEINBAUM,KITFOXIV,0.0,0.0,0.0,2.0,2.0
6477,STEINMAN MARK E,LANCAIR320,1.0,0.0,0.0,0.0,1.0
6478,STEPHEN,T-BIRDTBT06,0.0,2.0,0.0,0.0,2.0
6479,STEPHEN J HOFFMAN,MS-500,0.0,1.0,0.0,0.0,1.0
6480,STEPHEN L KRUER,SUPERSTOL,0.0,0.0,1.0,0.0,1.0
6481,STEPHENS WILLIAM E,QUICKSILVER,2.0,0.0,0.0,0.0,2.0
6482,STEPHENSON,STOLCH701,1.0,0.0,0.0,0.0,1.0
6483,STEPHENSON,ZODIAC601XL,1.0,0.0,0.0,0.0,1.0
6484,STEPPLING,RV-6A,0.0,0.0,0.0,1.0,1.0
6485,STETSON NORMAN B,CHALLENGERII,0.0,0.0,0.0,1.0,1.0
6486,STEVEN A. JONES,LANCAIRIVP,0.0,0.0,0.0,2.0,2.0
6487,STEVEN BORNSTEIN/THOMAS WHITTA,ZENITH,0.0,1.0,0.0,0.0,1.0
6488,STEVEN G GOONEN,SEAREY,0.0,1.0,0.0,0.0,1.0
6489,STEVEN HARDIE,AIRCAM,0.0,1.0,0.0,1.0,2.0
6490,STEVEN R MCNEESE,AIRBORNEEDGEX,0.0,0.0,0.0,1.0,1.0
6491,STEVEN W. JONES,KR2,0.0,0.0,0.0,1.0,1.0
6492,STEVENS R P/MCCRIGHT D W,VANSRV-6,1.0,1.0,0.0,0.0,2.0
6493,STEVENSON,RV-6,0.0,0.0,1.0,0.0,1.0
6494,STEWART MW/STEWART JD,SONERAI2L,0.0,0.0,0.0,1.0,1.0
6495,STICK & RAG FLYING CLUB,CB1,0.0,0.0,0.0,1.0,1.0
6496,STIEGELMEYER JOHN R,VANSRV-7A,0.0,0.0,0.0,1.0,1.0
6497,STILL MICHAEL J,TITANT-51,0.0,0.0,0.0,1.0,1.0
6498,STINSON,10,0.0,0.0,0.0,1.0,1.0
6499,STINSON,108,6.0,22.0,14.0,55.0,97.0
6500,STINSON,108-1,1.0,2.0,2.0,25.0,30.0
6501,STINSON,108-2,4.0,5.0,3.0,18.0,30.0
6502,STINSON,108-3,2.0,11.0,6.0,19.0,38.0
6503,STINSON,1081,0.0,0.0,0.0,3.0,3.0
6504,STINSON,1083,0.0,1.0,0.0,2.0,3.0
6505,STINSON,10A,0.0,0.0,0.0,8.0,8.0
6506,STINSON,180-2,0.0,0.0,0.0,2.0,2.0
6507,STINSON,181,0.0,1.0,3.0,0.0,4.0
6508,STINSON,HW75,0.0,0.0,0.0,2.0,2.0
6509,STINSON,HWW-75,0.0,0.0,0.0,2.0,2.0
6510,STINSON,JR.S,0.0,1.0,0.0,2.0,3.0
6511,STINSON,JR.SR,0.0,1.0,0.0,3.0,4.0
6512,STINSON,L-5G,0.0,0.0,0.0,1.0,1.0
6513,STINSON,L5,0.0,3.0,0.0,2.0,5.0
6514,STINSON,L5E,0.0,0.0,0.0,1.0,1.0
6515,STINSON,L5G,0.0,0.0,0.0,2.0,2.0
6516,STINSON,SR-6A,0.0,0.0,0.0,1.0,1.0
6517,STINSON,SR-7B,0.0,0.0,1.0,0.0,1.0
6518,STINSON,SR-8B,0.0,0.0,0.0,3.0,3.0
6519,STINSON,SR-8E,0.0,0.0,0.0,3.0,3.0
6520,STINSON,SR5A,0.0,0.0,0.0,1.0,1.0
6521,STINSON,SR5E,0.0,0.0,0.0,1.0,1.0
6522,STINSON,SR9,0.0,0.0,0.0,4.0,4.0
6523,STINSON,SR9B,0.0,1.0,0.0,0.0,1.0
6524,STINSON,V77,2.0,0.0,1.0,5.0,8.0
6525,STIRLING,STARDUSTER,0.0,0.0,1.0,0.0,1.0
6526,STITS AIRCRAFT,SA3A,0.0,1.0,0.0,0.0,1.0
6527,STITS FLUT-R-BUG,SA6B,0.0,1.0,0.0,2.0,3.0
6528,STODDARD HAMILTON,GLASAIRII,0.0,1.0,1.0,2.0,4.0
6529,STODDARD HAMILTON,GLASAIRSUPERII,0.0,0.0,0.0,2.0,2.0
6530,STODDARD HAMILTON,GLASAIRSUPERIIS,0.0,0.0,0.0,1.0,1.0
6531,STODDARD-HAMILTON,GLASTAR,0.0,0.0,0.0,1.0,1.0
6532,STOL,UC-1TWINBEE,0.0,2.0,0.0,0.0,2.0
6533,STOL,UC1,0.0,2.0,0.0,2.0,4.0
6534,STOL AIRCRAFT CORP,UC-1,1.0,1.0,0.0,0.0,2.0
6535,STOL LLC,JA30SUPERSTOL,0.0,0.0,0.0,2.0,2.0
6536,STOLP STARDUSTER,ACRODUSTERIISA750,0.0,1.0,0.0,0.0,1.0
6537,STOLP STARDUSTER,SA-300,1.0,0.0,0.0,1.0,2.0
6538,STONE,KITFOXSERIES6,0.0,0.0,2.0,0.0,2.0
6539,STONE JAMES R,DAYTONACUBSREPLICA,0.0,0.0,0.0,1.0,1.0
6540,STORCH,FL-156C,0.0,0.0,1.0,0.0,1.0
6541,STORCH AVIATION AUSTRALIA PTY,SS-MK4,2.0,0.0,0.0,0.0,2.0
6542,STORM FURY,RG,1.0,0.0,0.0,0.0,1.0
6543,STORY CHARLES BRAD,TTFOX,0.0,0.0,1.0,0.0,1.0
6544,STOUT GARRY V,EUROPA-TRIGEAR,0.0,0.0,0.0,1.0,1.0
6545,STOUT GORDON,GLASAIRIII,0.0,0.0,2.0,0.0,2.0
6546,STRIBLING,RV4,0.0,1.0,0.0,0.0,1.0
6547,STRIBLING JAMES L,RV4,0.0,1.0,0.0,0.0,1.0
6548,STROPKI PAUL,OUTBACK,0.0,0.0,0.0,1.0,1.0
6549,STROUP ROBERT,RV-6,0.0,1.0,0.0,1.0,2.0
6550,STROUT FRANK,AVENTURAII,2.0,0.0,0.0,0.0,2.0
6551,STUCKER VIRGIL A,AVIDMAGNU,0.0,0.0,0.0,2.0,2.0
6552,STUCKY STEVEN D,RV-7,1.0,0.0,0.0,0.0,1.0
6553,STUHLMILLER ROBERT,EUROPA,1.0,0.0,0.0,0.0,1.0
6554,STUMP,DAVIS,0.0,0.0,1.0,0.0,1.0
6555,STUMP BRADLEY,KOLB,2.0,0.0,0.0,0.0,2.0
6556,STUMP GREAT LAKES,2T1A,0.0,0.0,0.0,1.0,1.0
6557,STUTESMAN CHARLES LEE,RV-6,1.0,0.0,0.0,0.0,1.0
6558,STYS,T-BIRDSPORT,0.0,0.0,0.0,1.0,1.0
6559,SUKHOI,RRJ95,41.0,0.0,0.0,39.0,80.0
6560,SUKHOI,SJ100,44.0,0.0,0.0,0.0,44.0
6561,SUKHOI,SU-26,0.0,0.0,1.0,0.0,1.0
6562,SUKHOI,SU-31,1.0,0.0,0.0,0.0,1.0
6563,SUKHOI,SU-31M,0.0,0.0,0.0,1.0,1.0
6564,SUMINSKI WALTER M,JABIRUSP,0.0,0.0,0.0,2.0,2.0
6565,SUNGKWON KIM,LONG-EZE,0.0,0.0,1.0,0.0,1.0
6566,SUPER 18 LLC,S18-STD,0.0,0.0,0.0,2.0,2.0
6567,SUPERIOR,CULVERLFA,1.0,0.0,0.0,0.0,1.0
6568,SUPERMARINE,SPITFIRE,0.0,0.0,0.0,1.0,1.0
6569,SUPINSKI MARK R,SUPINSKIMUSTANGII,0.0,1.0,0.0,0.0,1.0
6570,SUTPHIN,RANSS-12,0.0,0.0,0.0,2.0,2.0
6571,SUTPHIN JOHN E,RANSS-12,0.0,1.0,0.0,0.0,1.0
6572,SUTTON,AVIDHAULER,0.0,0.0,0.0,1.0,1.0
6573,SUTTON WILLIAM J,STITSPLAYMATESA11A,0.0,0.0,0.0,1.0,1.0
6574,SWALLEY MARK H,CH701SP,0.0,0.0,0.0,1.0,1.0
6575,SWANN LYNN J,SEAWIND3000,0.0,0.0,0.0,1.0,1.0
6576,SWANSON,RV-9A,0.0,1.0,0.0,0.0,1.0
6577,SWANSON,SSW-DTV,0.0,0.0,1.0,0.0,1.0
6578,SWANSON,TIGERMOTH80,0.0,1.0,0.0,0.0,1.0
6579,SWARTZ GENE,TITANT51MUSTANG,0.0,0.0,0.0,2.0,2.0
6580,SWEARINGEN,SA-226AT,0.0,0.0,0.0,3.0,3.0
6581,SWEARINGEN,SA-226TC,10.0,0.0,3.0,40.0,53.0
6582,SWEARINGEN,SA-227,0.0,0.0,0.0,12.0,12.0
6583,SWEARINGEN,SA-227-AT,0.0,0.0,1.0,0.0,1.0
6584,SWEARINGEN,SA-227AC,2.0,0.0,0.0,5.0,7.0
6585,SWEARINGEN,SA-266TC,0.0,0.0,0.0,9.0,9.0
6586,SWEARINGEN,SA226,0.0,0.0,0.0,27.0,27.0
6587,SWEARINGEN,SA226-T,0.0,0.0,0.0,5.0,5.0
6588,SWEARINGEN,SA226-T(B),5.0,0.0,0.0,2.0,7.0
6589,SWEARINGEN,SA226-TC,2.0,2.0,2.0,17.0,23.0
6590,SWEARINGEN,SA226AT,0.0,1.0,0.0,0.0,1.0
6591,SWEARINGEN,SA226T,0.0,0.0,0.0,5.0,5.0
6592,SWEARINGEN,SA226TC,0.0,0.0,0.0,45.0,45.0
6593,SWEARINGEN,SA227,16.0,10.0,6.0,27.0,59.0
6594,SWEARINGEN,SA227-AC,5.0,2.0,0.0,9.0,16.0
6595,SWEARINGEN,SA227TT,0.0,0.0,0.0,6.0,6.0
6596,SWEARINGEN,SA26,0.0,0.0,0.0,3.0,3.0
6597,SWEARINGEN,SA26-T,0.0,0.0,0.0,2.0,2.0
6598,SWEARINGEN,SX300,1.0,1.0,0.0,0.0,2.0
6599,SWEARINGEN T R/MASTERS W,RANDKR2,1.0,0.0,0.0,0.0,1.0
6600,SWEDENER,RANSS-6ES,0.0,0.0,0.0,1.0,1.0
6601,SWEENEY,PRECEPTORULTRAPUP,0.0,0.0,0.0,2.0,2.0
6602,SWEENEY TIMOTHY J,RANSS6-ES,0.0,1.0,0.0,0.0,1.0
6603,SWEET WAYNE A,BUSHBYMUSTANGII,0.0,2.0,0.0,0.0,2.0
6604,SWENSEN,FISHERCELEBRITY,0.0,1.0,0.0,0.0,1.0
6605,SWEZEY T/MOLNAR D,VANSRV-10,0.0,0.0,2.0,0.0,2.0
6606,SWIEZY,GLASAIRSHA,0.0,0.0,0.0,2.0,2.0
6607,"SWIFT MUSEUM FOUNDATION, INC.",GC-1A,2.0,0.0,0.0,0.0,2.0
6608,SWING BRIAN S,QUICKIEQ2,0.0,0.0,1.0,0.0,1.0
6609,SYMPHONY AIRCRAFT IND INC,SA,0.0,0.0,0.0,1.0,1.0
6610,SYREINI,HIPPSJ3KITTEN,0.0,1.0,0.0,0.0,1.0
6611,T BIRD,TBIRDII,0.0,0.0,0.0,1.0,1.0
6612,T BIRD GOLDEN CIRCLE AIR INC,II,0.0,0.0,1.0,0.0,1.0
6613,T&T AVIATION INC,FALCONLS,0.0,0.0,0.0,2.0,2.0
6614,T51 INC.,T51,0.0,0.0,0.0,2.0,2.0
6615,TACCHI TORELLO F,VANSAIRCRAFTRV10,0.0,0.0,0.0,1.0,1.0
6616,TACKABURY,AIR-CAM,1.0,0.0,1.0,0.0,2.0
6617,"TAFT, MALCOLM J SR",GLASTAR,0.0,0.0,0.0,1.0,1.0
6618,TAIL FEATHER LLC,SEAREY,0.0,0.0,1.0,0.0,1.0
6619,TAILWIND,A-M-1,0.0,0.0,0.0,1.0,1.0
6620,"TALLENT, CHRIS M.",PUTTSSPECIAL,0.0,0.0,0.0,1.0,1.0
6621,TANDEM,AIR-BIKE,2.0,0.0,0.0,0.0,2.0
6622,TANKE,GOLDWING,0.0,0.0,0.0,1.0,1.0
6623,TANKER,DR-107ONEDESIGN,0.0,0.0,0.0,1.0,1.0
6624,TAPLIN,AVIDFLYER,0.0,0.0,0.0,1.0,1.0
6625,TAPPEN CHRIS,VELOCITYSUV,0.0,0.0,0.0,1.0,1.0
6626,TARANTOLA,RV6A,0.0,0.0,0.0,1.0,1.0
6627,TARANTOLA LEONARD,RV-6A,0.0,0.0,0.0,1.0,1.0
6628,TATELMAN-PITTS,SPECIAL,0.0,0.0,0.0,2.0,2.0
6629,TAYLOR,J-2,0.0,0.0,0.0,1.0,1.0
6630,TAYLOR,MONOPLANE,0.0,0.0,0.0,1.0,1.0
6631,TAYLORCRAFT,12-M,0.0,2.0,0.0,0.0,2.0
6632,TAYLORCRAFT,BC-12-65,1.0,1.0,0.0,0.0,2.0
6633,TAYLORCRAFT,BC-12D,0.0,0.0,0.0,4.0,4.0
6634,TAYLORCRAFT,BC-65,0.0,1.0,0.0,4.0,5.0
6635,TAYLORCRAFT,BC-D,0.0,0.0,0.0,1.0,1.0
6636,TAYLORCRAFT,BC12,3.0,3.0,0.0,8.0,14.0
6637,TAYLORCRAFT,BC12-65,2.0,0.0,1.0,6.0,9.0
6638,TAYLORCRAFT,BC12-D,3.0,11.0,13.0,35.0,62.0
6639,TAYLORCRAFT,BC12-D1,1.0,0.0,0.0,6.0,7.0
6640,TAYLORCRAFT,BC1265,0.0,1.0,0.0,0.0,1.0
6641,TAYLORCRAFT,BC12D,0.0,3.0,1.0,10.0,14.0
6642,TAYLORCRAFT,BC12D-85,0.0,0.0,1.0,0.0,1.0
6643,TAYLORCRAFT,BC65,0.0,1.0,1.0,1.0,3.0
6644,TAYLORCRAFT,BCS-65,0.0,0.0,0.0,2.0,2.0
6645,TAYLORCRAFT,BF12,0.0,1.0,1.0,0.0,2.0
6646,TAYLORCRAFT,BL,0.0,0.0,0.0,2.0,2.0
6647,TAYLORCRAFT,BL-65,4.0,1.0,1.0,0.0,6.0
6648,TAYLORCRAFT,BL65,0.0,0.0,1.0,1.0,2.0
6649,TAYLORCRAFT,DC-65,0.0,2.0,1.0,0.0,3.0
6650,TAYLORCRAFT,DCO-65,2.0,2.0,3.0,6.0,13.0
6651,TAYLORCRAFT,F-19,0.0,0.0,0.0,5.0,5.0
6652,TAYLORCRAFT,F19,0.0,0.0,0.0,6.0,6.0
6653,TAYLORCRAFT,F21B,0.0,0.0,0.0,2.0,2.0
6654,TAYLORCRAFT,L-2,0.0,1.0,1.0,0.0,2.0
6655,TAYLORCRAFT,L2M,0.0,0.0,0.0,1.0,1.0
6656,TAYLORCRAFT AVIATION,F19,0.0,1.0,0.0,0.0,1.0
6657,TAYLORCRAFT AVIATION CORP,F19,0.0,1.0,1.0,6.0,8.0
6658,TAYLORCRAFT AVIATION CORP.,F21,0.0,0.0,1.0,3.0,4.0
6659,TAYLORCRAFT CORP,F-22,0.0,0.0,0.0,2.0,2.0
6660,TAYLORCRAFT CORPORATION,F19,0.0,0.0,1.0,0.0,1.0
6661,TEAL HARRY H,SONERAIIISTRETCH,0.0,1.0,0.0,0.0,1.0
6662,TEAM,1600R,0.0,0.0,0.0,1.0,1.0
6663,TEAM INC,MINI-MAX,0.0,1.0,0.0,0.0,1.0
6664,TEAM ROCKET,F1ROCKET,0.0,0.0,0.0,2.0,2.0
6665,TEAM ROCKET F-1,F-1,0.0,0.0,0.0,2.0,2.0
6666,TECNAM,P2002,2.0,0.0,0.0,1.0,3.0
6667,TECNAM,P2002SIERRA,0.0,3.0,0.0,3.0,6.0
6668,TECNAM,P2006T,0.0,0.0,0.0,1.0,1.0
6669,TECNAM,P2008,0.0,0.0,0.0,1.0,1.0
6670,TECNAM,P92,0.0,0.0,1.0,6.0,7.0
6671,TED SMITH,601P,1.0,0.0,0.0,0.0,1.0
6672,TED SMITH,AEROSTAR600,1.0,0.0,1.0,1.0,3.0
6673,TEMCO,D-16A,0.0,1.0,1.0,0.0,2.0
6674,TEMCO,GC-1B,2.0,2.0,1.0,6.0,11.0
6675,TEMCO,GC1B,3.0,0.0,0.0,0.0,3.0
6676,TEMPLE BENJAMIN,FREEDOMMASTERFM-2,0.0,0.0,1.0,0.0,1.0
